timestamp,trading_equity,buy_hold_equity
2024-07-08T10:55:00+00:00,10012.13,11906.88
2024-07-08T11:27:00+00:00,10012.13,11911.20
2024-07-08T12:00:00+00:00,10012.13,11913.62
2024-07-08T12:31:00+00:00,10012.13,11916.24
2024-07-08T13:03:00+00:00,10012.13,11916.00
2024-07-08T13:33:00+00:00,10012.13,11919.60
2024-07-08T14:03:00+00:00,10012.13,11910.96
2024-07-08T14:33:00+00:00,10012.13,11907.29
2024-07-08T15:03:00+00:00,10012.13,11913.00
2024-07-08T15:33:00+00:00,10012.13,11934.00
2024-07-08T16:03:00+00:00,10012.13,11926.44
2024-07-08T16:33:00+00:00,10012.13,11908.29
2024-07-08T17:03:00+00:00,10012.13,11917.47
2024-07-08T17:33:00+00:00,10012.13,11931.36
2024-07-08T18:03:00+00:00,10012.13,11922.48
2024-07-08T18:33:00+00:00,10012.13,11918.88
2024-07-08T19:03:00+00:00,10012.13,11924.46
2024-07-08T19:33:00+00:00,10012.13,11914.08
2024-07-08T20:03:00+00:00,10012.13,11942.64
2024-07-08T20:37:00+00:00,10012.13,11941.92
2024-07-08T21:32:00+00:00,10012.13,11944.80
2024-07-08T22:33:00+00:00,10012.13,11954.16
2024-07-08T23:16:00+00:00,10012.13,11963.23
2024-07-08T23:50:00+00:00,10012.13,11971.20
2024-07-09T08:29:00+00:00,10012.13,11973.36
2024-07-09T09:46:00+00:00,10012.13,11983.92
2024-07-09T10:55:00+00:00,10012.13,11982.00
2024-07-09T11:31:00+00:00,10012.13,11976.24
2024-07-09T12:09:00+00:00,10012.13,11975.28
2024-07-09T12:41:00+00:00,10012.13,11964.48
2024-07-09T13:12:00+00:00,10012.13,11969.04
2024-07-09T13:42:00+00:00,10012.13,11979.84
2024-07-09T14:12:00+00:00,10012.13,11992.56
2024-07-09T14:42:00+00:00,10012.13,11974.80
2024-07-09T15:12:00+00:00,10012.13,11953.68
2024-07-09T15:42:00+00:00,10012.13,11949.83
2024-07-09T16:12:00+00:00,10012.13,11967.84
2024-07-09T16:42:00+00:00,10012.13,11936.64
2024-07-09T17:12:00+00:00,10012.13,11945.04
2024-07-09T17:42:00+00:00,10012.13,11928.71
2024-07-09T18:12:00+00:00,10012.13,11936.28
2024-07-09T18:42:00+00:00,10012.13,11936.88
2024-07-09T19:12:00+00:00,10012.13,11942.64
2024-07-09T19:42:00+00:00,10012.13,11942.40
2024-07-09T20:12:00+00:00,10012.13,11942.40
2024-07-09T20:42:00+00:00,10012.13,11949.84
2024-07-09T21:30:00+00:00,10012.13,11950.07
2024-07-09T22:32:00+00:00,10012.13,11953.44
2024-07-09T23:31:00+00:00,10012.13,11955.36
2024-07-10T08:14:00+00:00,10012.13,11975.28
2024-07-10T08:59:00+00:00,10012.13,11978.88
2024-07-10T09:58:00+00:00,10012.13,11977.20
2024-07-10T11:05:00+00:00,10012.13,11979.84
2024-07-10T11:51:00+00:00,10012.13,11989.68
2024-07-10T12:26:00+00:00,10012.13,11994.72
2024-07-10T12:56:00+00:00,10012.13,11993.99
2024-07-10T13:26:00+00:00,10012.13,11996.64
2024-07-10T13:56:00+00:00,10012.13,11997.60
2024-07-10T14:26:00+00:00,10012.13,11999.04
2024-07-10T14:56:00+00:00,10012.13,11977.20
2024-07-10T15:26:00+00:00,10012.13,11986.32
2024-07-10T15:56:00+00:00,10012.13,11998.80
2024-07-10T16:26:00+00:00,10012.13,12022.56
2024-07-10T16:56:00+00:00,10012.13,12039.60
2024-07-10T17:26:00+00:00,10012.13,12044.16
2024-07-10T17:56:00+00:00,10012.13,12056.64
2024-07-10T18:26:00+00:00,10012.13,12058.56
2024-07-10T18:56:00+00:00,10012.13,12064.56
2024-07-10T19:26:00+00:00,10012.13,12056.16
2024-07-10T19:56:00+00:00,10012.13,12073.92
2024-07-10T20:26:00+00:00,10012.13,12071.28
2024-07-10T20:58:00+00:00,10012.13,12070.80
2024-07-10T21:42:00+00:00,10012.13,12070.08
2024-07-10T22:47:00+00:00,10012.13,12065.76
2024-07-10T23:34:00+00:00,10012.13,12063.84
2024-07-11T08:15:00+00:00,10012.13,12069.84
2024-07-11T08:48:00+00:00,10012.13,12067.92
2024-07-11T09:30:00+00:00,10012.13,12065.28
2024-07-11T10:42:00+00:00,10012.13,12066.96
2024-07-11T11:25:00+00:00,10012.13,12066.00
2024-07-11T12:04:00+00:00,10012.13,12065.52
2024-07-11T12:36:00+00:00,10012.13,12106.32
2024-07-11T13:06:00+00:00,10012.13,12084.96
2024-07-11T13:36:00+00:00,10012.13,12066.24
2024-07-11T14:06:00+00:00,10012.13,12048.72
2024-07-11T14:36:00+00:00,10012.13,11955.60
2024-07-11T15:06:00+00:00,10012.13,11905.20
2024-07-11T15:36:00+00:00,10012.13,11854.08
2024-07-11T16:06:00+00:00,10012.13,11830.08
2024-07-11T16:36:00+00:00,10012.13,11867.04
2024-07-11T17:06:00+00:00,10012.13,11816.64
2024-07-11T17:36:00+00:00,10012.13,11824.56
2024-07-11T18:06:00+00:00,10012.13,11784.96
2024-07-11T18:36:00+00:00,10012.13,11820.72
2024-07-11T19:06:00+00:00,10012.13,11838.72
2024-07-11T19:36:00+00:00,10012.13,11831.76
2024-07-11T20:06:00+00:00,10012.13,11808.48
2024-07-11T20:36:00+00:00,10012.13,11812.80
2024-07-11T21:08:00+00:00,10012.13,11806.32
2024-07-11T21:39:00+00:00,10012.13,11793.84
2024-07-11T22:14:00+00:00,10012.13,11804.40
2024-07-11T22:48:00+00:00,10012.13,11809.92
2024-07-11T23:29:00+00:00,10012.13,11818.56
2024-07-12T08:02:00+00:00,10012.13,11800.80
2024-07-12T08:34:00+00:00,10012.13,11812.32
2024-07-12T09:13:00+00:00,10012.13,11822.40
2024-07-12T09:49:00+00:00,10012.13,11819.76
2024-07-12T10:43:00+00:00,10012.13,11811.12
2024-07-12T11:15:00+00:00,10012.13,11803.68
2024-07-12T11:49:00+00:00,10012.13,11818.08
2024-07-12T12:21:00+00:00,10012.13,11803.20
2024-07-12T12:51:00+00:00,10012.13,11824.32
2024-07-12T13:22:00+00:00,10012.13,11811.84
2024-07-12T13:52:00+00:00,10012.13,11862.00
2024-07-12T14:22:00+00:00,10012.13,11870.40
2024-07-12T14:52:00+00:00,10012.13,11941.68
2024-07-12T15:22:00+00:00,10012.13,11930.16
2024-07-12T15:52:00+00:00,10012.13,11934.48
2024-07-12T16:22:00+00:00,10012.13,11904.00
2024-07-12T16:52:00+00:00,10012.13,11912.82
2024-07-12T17:22:00+00:00,10012.13,11941.44
2024-07-12T17:52:00+00:00,10012.13,11988.72
2024-07-12T18:22:00+00:00,10012.13,11962.56
2024-07-12T18:52:00+00:00,10012.13,11968.80
2024-07-12T19:22:00+00:00,10012.13,11948.88
2024-07-12T19:52:00+00:00,10012.13,11865.36
2024-07-12T20:22:00+00:00,10012.13,11872.08
2024-07-12T20:53:00+00:00,10012.13,11875.20
2024-07-12T21:37:00+00:00,10012.13,11874.72
2024-07-12T22:45:00+00:00,10012.13,11877.60
2024-07-12T23:41:00+00:00,10012.13,11879.76
2024-07-15T08:18:00+00:00,10012.13,11928.96
2024-07-15T08:56:00+00:00,10012.13,11928.00
2024-07-15T10:07:00+00:00,10012.13,11932.32
2024-07-15T11:13:00+00:00,10012.13,11938.32
2024-07-15T11:47:00+00:00,10012.13,11930.16
2024-07-15T12:20:00+00:00,10012.13,11928.00
2024-07-15T12:52:00+00:00,10012.13,11914.56
2024-07-15T13:22:00+00:00,10012.13,11920.32
2024-07-15T13:52:00+00:00,10012.13,11923.44
2024-07-15T14:22:00+00:00,10012.13,11950.80
2024-07-15T14:52:00+00:00,10012.13,11984.40
2024-07-15T15:22:00+00:00,10012.13,12023.54
2024-07-15T15:52:00+00:00,10012.13,11959.92
2024-07-15T16:22:00+00:00,10012.13,11934.72
2024-07-15T16:52:00+00:00,10012.13,11936.40
2024-07-15T17:22:00+00:00,10012.13,11927.76
2024-07-15T17:52:00+00:00,10012.13,11906.64
2024-07-15T18:22:00+00:00,10012.13,11900.40
2024-07-15T18:52:00+00:00,10012.13,11917.20
2024-07-15T19:22:00+00:00,10012.13,11927.28
2024-07-15T19:52:00+00:00,10012.13,11860.80
2024-07-15T20:22:00+00:00,10012.13,11918.40
2024-07-15T20:55:00+00:00,10012.13,11925.60
2024-07-15T21:35:00+00:00,10012.13,11927.51
2024-07-15T22:15:00+00:00,10012.13,11935.20
2024-07-15T22:58:00+00:00,10012.13,11931.84
2024-07-15T23:51:00+00:00,10012.13,11932.80
2024-07-16T08:25:00+00:00,10012.13,11899.92
2024-07-16T09:07:00+00:00,10012.13,11914.32
2024-07-16T10:05:00+00:00,10012.13,11917.20
2024-07-16T10:55:00+00:00,10012.13,11928.00
2024-07-16T11:34:00+00:00,10012.13,11931.60
2024-07-16T12:16:00+00:00,10012.13,11931.84
2024-07-16T12:48:00+00:00,10012.13,11937.84
2024-07-16T13:18:00+00:00,10012.13,11938.08
2024-07-16T13:48:00+00:00,10012.13,11926.32
2024-07-16T14:18:00+00:00,10012.13,11869.68
2024-07-16T14:48:00+00:00,10012.13,11890.08
2024-07-16T15:18:00+00:00,10012.13,11896.56
2024-07-16T15:48:00+00:00,10012.13,11886.72
2024-07-16T16:18:00+00:00,10012.13,11847.12
2024-07-16T16:48:00+00:00,10012.13,11866.02
2024-07-16T17:18:00+00:00,10012.13,11868.72
2024-07-16T17:48:00+00:00,10012.13,11869.44
2024-07-16T18:18:00+00:00,10012.13,11852.64
2024-07-16T18:48:00+00:00,10012.13,11899.44
2024-07-16T19:18:00+00:00,10012.13,11895.36
2024-07-16T19:48:00+00:00,10012.13,11898.48
2024-07-16T20:18:00+00:00,10012.13,11913.12
2024-07-16T20:49:00+00:00,10012.13,11911.68
2024-07-16T21:43:00+00:00,10012.13,11912.16
2024-07-16T22:47:00+00:00,10012.13,11906.88
2024-07-16T23:32:00+00:00,10012.13,11892.48
2024-07-17T08:07:00+00:00,10012.13,11773.68
2024-07-17T08:38:00+00:00,10012.13,11757.60
2024-07-17T09:16:00+00:00,10012.13,11768.16
2024-07-17T09:56:00+00:00,10012.13,11768.16
2024-07-17T10:34:00+00:00,10012.13,11772.00
2024-07-17T11:07:00+00:00,10012.13,11744.88
2024-07-17T11:37:00+00:00,10012.13,11720.16
2024-07-17T12:07:00+00:00,10012.13,11730.00
2024-07-17T12:37:00+00:00,10012.13,11738.16
2024-07-17T13:07:00+00:00,10012.13,11737.68
2024-07-17T13:37:00+00:00,10012.13,11708.64
2024-07-17T14:07:00+00:00,10012.13,11641.44
2024-07-17T14:37:00+00:00,10012.13,11653.92
2024-07-17T15:07:00+00:00,10012.13,11632.75
2024-07-17T15:37:00+00:00,10012.13,11634.48
2024-07-17T16:07:00+00:00,10012.13,11608.56
2024-07-17T16:37:00+00:00,10012.13,11585.28
2024-07-17T17:07:00+00:00,10012.13,11593.20
2024-07-17T17:37:00+00:00,10012.13,11607.72
2024-07-17T18:07:00+00:00,10012.13,11587.20
2024-07-17T18:37:00+00:00,10012.13,11597.04
2024-07-17T19:07:00+00:00,10012.13,11574.24
2024-07-17T19:37:00+00:00,10012.13,11591.52
2024-07-17T20:07:00+00:00,10012.13,11565.12
2024-07-17T20:38:00+00:00,10012.13,11579.04
2024-07-17T21:09:00+00:00,10012.13,11580.00
2024-07-17T21:45:00+00:00,10012.13,11580.00
2024-07-17T22:21:00+00:00,10012.13,11601.12
2024-07-17T22:54:00+00:00,10012.13,11597.04
2024-07-17T23:30:00+00:00,10012.13,11605.20
2024-07-18T08:03:00+00:00,10012.13,11628.48
2024-07-18T08:35:00+00:00,10012.13,11633.76
2024-07-18T09:09:00+00:00,10012.13,11637.60
2024-07-18T09:41:00+00:00,10012.13,11610.48
2024-07-18T10:12:00+00:00,10012.13,11586.00
2024-07-18T10:53:00+00:00,10012.13,11613.60
2024-07-18T11:25:00+00:00,10012.13,11612.16
2024-07-18T11:59:00+00:00,10012.13,11621.28
2024-07-18T12:29:00+00:00,10012.13,11633.52
2024-07-18T12:59:00+00:00,10012.13,11655.12
2024-07-18T13:29:00+00:00,10012.13,11651.52
2024-07-18T13:59:00+00:00,10012.13,11609.04
2024-07-18T14:29:00+00:00,10012.13,11597.71
2024-07-18T14:59:00+00:00,10012.13,11562.72
2024-07-18T15:29:00+00:00,10012.13,11465.76
2024-07-18T15:59:00+00:00,10012.13,11451.84
2024-07-18T16:29:00+00:00,10012.13,11472.96
2024-07-18T16:59:00+00:00,10012.13,11519.04
2024-07-18T17:29:00+00:00,10012.13,11513.28
2024-07-18T17:59:00+00:00,10012.13,11496.00
2024-07-18T18:29:00+00:00,10012.13,11483.52
2024-07-18T18:59:00+00:00,10012.13,11481.60
2024-07-18T19:29:00+00:00,10012.13,11467.68
2024-07-18T19:59:00+00:00,10012.13,11508.72
2024-07-18T20:29:00+00:00,10012.13,11525.28
2024-07-18T20:59:00+00:00,10012.13,11534.64
2024-07-18T21:33:00+00:00,10012.13,11545.44
2024-07-18T22:11:00+00:00,10012.13,11554.32
2024-07-18T22:48:00+00:00,10012.13,11547.58
2024-07-18T23:38:00+00:00,10012.13,11547.60
2024-07-19T08:09:00+00:00,10012.13,11476.56
2024-07-19T08:39:00+00:00,10012.13,11491.68
2024-07-19T09:11:00+00:00,10012.13,11496.00
2024-07-19T09:42:00+00:00,10012.13,11474.16
2024-07-19T10:13:00+00:00,10012.13,11511.36
2024-07-19T10:44:00+00:00,10012.13,11505.60
2024-07-19T11:17:00+00:00,10012.13,11524.08
2024-07-19T11:47:00+00:00,10012.13,11535.12
2024-07-19T12:17:00+00:00,10012.13,11528.64
2024-07-19T12:48:00+00:00,10012.13,11530.56
2024-07-19T13:18:00+00:00,10012.13,11523.60
2024-07-19T13:48:00+00:00,10012.13,11508.24
2024-07-19T14:18:00+00:00,10012.13,11508.01
2024-07-19T14:48:00+00:00,10012.13,11471.28
2024-07-19T15:18:00+00:00,10012.13,11459.04
2024-07-19T15:48:00+00:00,10012.13,11432.28
2024-07-19T16:18:00+00:00,10012.13,11449.20
2024-07-19T16:48:00+00:00,10012.13,11402.88
2024-07-19T17:18:00+00:00,10012.13,11387.52
2024-07-19T17:48:00+00:00,10012.13,11404.37
2024-07-19T18:18:00+00:00,10012.13,11423.28
2024-07-19T18:48:00+00:00,10012.13,11393.76
2024-07-19T19:18:00+00:00,10012.13,11438.88
2024-07-19T19:48:00+00:00,10012.13,11400.24
2024-07-19T20:18:00+00:00,10012.13,11399.76
2024-07-19T20:48:00+00:00,10012.13,11402.16
2024-07-19T21:23:00+00:00,10012.13,11400.01
2024-07-19T22:33:00+00:00,10012.13,11399.04
2024-07-19T23:33:00+00:00,10012.13,11398.77
2024-07-22T08:11:00+00:00,10012.13,11476.80
2024-07-22T08:54:00+00:00,10012.13,11473.44
2024-07-22T09:39:00+00:00,10012.13,11483.04
2024-07-22T10:20:00+00:00,10012.13,11495.76
2024-07-22T10:54:00+00:00,10012.13,11507.28
2024-07-22T11:24:00+00:00,10012.13,11502.24
2024-07-22T11:54:00+00:00,10012.13,11514.48
2024-07-22T12:24:00+00:00,10012.13,11527.20
2024-07-22T12:54:00+00:00,10012.13,11523.84
2024-07-22T13:24:00+00:00,10012.13,11546.88
2024-07-22T13:54:00+00:00,10012.13,11580.72
2024-07-22T14:24:00+00:00,10012.13,11536.08
2024-07-22T14:54:00+00:00,10012.13,11553.72
2024-07-22T15:24:00+00:00,10012.13,11489.05
2024-07-22T15:54:00+00:00,10012.13,11500.07
2024-07-22T16:24:00+00:00,10012.13,11516.88
2024-07-22T16:54:00+00:00,10012.13,11551.68
2024-07-22T17:24:00+00:00,10012.13,11564.83
2024-07-22T17:54:00+00:00,10012.13,11575.20
2024-07-22T18:24:00+00:00,10012.13,11599.20
2024-07-22T18:54:00+00:00,10012.13,11593.56
2024-07-22T19:24:00+00:00,10012.13,11581.96
2024-07-22T19:54:00+00:00,10012.13,11571.60
2024-07-22T20:24:00+00:00,10012.13,11560.56
2024-07-22T20:55:00+00:00,10012.13,11562.00
2024-07-22T21:35:00+00:00,10012.13,11560.76
2024-07-22T22:22:00+00:00,10012.13,11569.89
2024-07-22T22:57:00+00:00,10012.13,11567.52
2024-07-22T23:40:00+00:00,10012.13,11555.04
2024-07-23T08:11:00+00:00,10012.13,11521.68
2024-07-23T08:45:00+00:00,10012.13,11530.80
2024-07-23T09:17:00+00:00,10012.13,11546.40
2024-07-23T10:02:00+00:00,10012.13,11554.56
2024-07-23T10:50:00+00:00,10012.13,11560.08
2024-07-23T11:26:00+00:00,10012.13,11578.58
2024-07-23T11:56:00+00:00,10012.13,11574.00
2024-07-23T12:26:00+00:00,10012.13,11544.53
2024-07-23T12:56:00+00:00,10012.13,11554.80
2024-07-23T13:26:00+00:00,10012.13,11559.36
2024-07-23T13:56:00+00:00,10012.13,11583.85
2024-07-23T14:26:00+00:00,10012.13,11596.56
2024-07-23T14:56:00+00:00,10012.13,11556.05
2024-07-23T15:26:00+00:00,10012.13,11610.72
2024-07-23T15:56:00+00:00,10012.13,11601.12
2024-07-23T16:26:00+00:00,10012.13,11560.20
2024-07-23T16:56:00+00:00,10012.13,11551.20
2024-07-23T17:26:00+00:00,10012.13,11562.96
2024-07-23T17:56:00+00:00,10012.13,11569.68
2024-07-23T18:26:00+00:00,10012.13,11552.88
2024-07-23T18:56:00+00:00,10012.13,11562.00
2024-07-23T19:26:00+00:00,10012.13,11574.48
2024-07-23T19:56:00+00:00,10012.13,11530.56
2024-07-23T20:26:00+00:00,10012.13,11550.24
2024-07-23T20:56:00+00:00,10012.13,11555.28
2024-07-23T21:26:00+00:00,10012.13,11516.64
2024-07-23T21:57:00+00:00,10012.13,11493.60
2024-07-23T22:27:00+00:00,10012.13,11460.96
2024-07-23T23:00:00+00:00,10012.13,11468.40
2024-07-23T23:32:00+00:00,10012.13,11463.84
2024-07-24T08:06:00+00:00,10012.13,11422.32
2024-07-24T08:44:00+00:00,10012.13,11430.48
2024-07-24T09:22:00+00:00,10012.13,11417.52
2024-07-24T10:02:00+00:00,10012.13,11418.96
2024-07-24T10:43:00+00:00,10012.13,11416.56
2024-07-24T11:17:00+00:00,10012.13,11412.00
2024-07-24T11:47:00+00:00,10012.13,11405.28
2024-07-24T12:17:00+00:00,10012.13,11387.76
2024-07-24T12:47:00+00:00,10012.13,11357.52
2024-07-24T13:17:00+00:00,10012.13,11372.40
2024-07-24T13:38:00+00:00,9968.44,12356.60
2024-07-24T13:39:00+00:00,9924.75,12356.60
2024-07-24T13:40:00+00:00,9881.08,12356.60
2024-07-24T13:41:00+00:00,9837.40,12356.60
2024-07-24T13:42:00+00:00,9793.73,12356.60
2024-07-24T13:47:00+00:00,9793.73,11314.08
2024-07-24T14:17:00+00:00,9793.73,11281.20
2024-07-24T14:47:00+00:00,9793.73,11254.44
2024-07-24T15:17:00+00:00,9793.73,11234.40
2024-07-24T15:47:00+00:00,9793.73,11222.16
2024-07-24T16:17:00+00:00,9793.73,11212.78
2024-07-24T16:47:00+00:00,9793.73,11200.56
2024-07-24T17:17:00+00:00,9793.73,11209.92
2024-07-24T17:47:00+00:00,9793.73,11204.76
2024-07-24T18:17:00+00:00,9793.73,11182.32
2024-07-24T18:47:00+00:00,9793.73,11149.68
2024-07-24T19:17:00+00:00,9793.73,11140.80
2024-07-24T19:47:00+00:00,9793.73,11156.64
2024-07-24T20:17:00+00:00,9793.73,11143.92
2024-07-24T20:47:00+00:00,9793.73,11158.80
2024-07-24T21:19:00+00:00,9793.73,11148.96
2024-07-24T21:54:00+00:00,9793.73,11148.00
2024-07-24T22:25:00+00:00,9793.73,11165.76
2024-07-24T22:57:00+00:00,9793.73,11160.00
2024-07-24T23:35:00+00:00,9793.73,11162.40
2024-07-25T08:05:00+00:00,9793.73,11087.52
2024-07-25T08:35:00+00:00,9793.73,11091.60
2024-07-25T09:07:00+00:00,9793.73,11135.04
2024-07-25T09:37:00+00:00,9793.73,11102.40
2024-07-25T10:10:00+00:00,9793.73,11076.96
2024-07-25T10:40:00+00:00,9793.73,11072.16
2024-07-25T11:13:00+00:00,9793.73,11114.88
2024-07-25T11:43:00+00:00,9793.73,11101.44
2024-07-25T12:14:00+00:00,9793.73,11085.84
2024-07-25T12:44:00+00:00,9793.73,11121.60
2024-07-25T13:14:00+00:00,9793.73,11133.12
2024-07-25T13:32:00+00:00,9792.73,12356.60
2024-07-25T13:44:00+00:00,9792.73,11088.00
2024-07-25T14:14:00+00:00,9792.73,10961.52
2024-07-25T14:44:00+00:00,9792.73,11085.60
2024-07-25T15:14:00+00:00,9792.73,11147.04
2024-07-25T15:44:00+00:00,9792.73,11105.58
2024-07-25T16:14:00+00:00,9792.73,11170.80
2024-07-25T16:44:00+00:00,9792.73,11206.49
2024-07-25T17:14:00+00:00,9792.73,11202.24
2024-07-25T17:44:00+00:00,9792.73,11168.64
2024-07-25T18:14:00+00:00,9792.73,11136.48
2024-07-25T18:44:00+00:00,9792.73,11111.27
2024-07-25T19:14:00+00:00,9792.73,11088.36
2024-07-25T19:44:00+00:00,9792.73,11077.20
2024-07-25T20:14:00+00:00,9792.73,11004.00
2024-07-25T20:44:00+00:00,9792.73,10984.80
2024-07-25T21:15:00+00:00,9792.73,10992.24
2024-07-25T21:53:00+00:00,9792.73,10994.88
2024-07-25T22:25:00+00:00,9792.73,11010.00
2024-07-25T23:01:00+00:00,9792.73,11006.40
2024-07-25T23:42:00+00:00,9792.73,11016.96
2024-07-26T08:12:00+00:00,9792.73,11106.00
2024-07-26T08:45:00+00:00,9792.73,11111.04
2024-07-26T09:19:00+00:00,9792.73,11127.84
2024-07-26T09:52:00+00:00,9792.73,11119.68
2024-07-26T10:31:00+00:00,9792.73,11117.04
2024-07-26T11:08:00+00:00,9792.73,11114.88
2024-07-26T11:38:00+00:00,9792.73,11121.12
2024-07-26T12:08:00+00:00,9792.73,11136.72
2024-07-26T12:38:00+00:00,9792.73,11119.48
2024-07-26T13:08:00+00:00,9792.73,11111.52
2024-07-26T13:30:00+00:00,9833.50,12356.60
2024-07-26T13:31:00+00:00,9876.58,12356.60
2024-07-26T13:38:00+00:00,9876.58,11081.76
2024-07-26T14:08:00+00:00,9876.58,11048.54
2024-07-26T14:38:00+00:00,9876.58,11056.32
2024-07-26T15:08:00+00:00,9876.58,11098.08
2024-07-26T15:38:00+00:00,9876.58,11088.72
2024-07-26T16:08:00+00:00,9876.58,11142.36
2024-07-26T16:38:00+00:00,9876.58,11149.44
2024-07-26T17:08:00+00:00,9876.58,11166.10
2024-07-26T17:38:00+00:00,9876.58,11109.60
2024-07-26T18:08:00+00:00,9876.58,11131.20
2024-07-26T18:38:00+00:00,9876.58,11112.48
2024-07-26T19:08:00+00:00,9876.58,11088.48
2024-07-26T19:38:00+00:00,9876.58,11088.00
2024-07-26T20:08:00+00:00,9876.58,11115.60
2024-07-26T20:38:00+00:00,9876.58,11112.48
2024-07-26T21:11:00+00:00,9876.58,11110.80
2024-07-26T21:53:00+00:00,9876.58,11109.60
2024-07-26T23:33:00+00:00,9876.58,11113.44
2024-07-29T08:19:00+00:00,9876.58,11171.52
2024-07-29T08:58:00+00:00,9876.58,11160.00
2024-07-29T09:51:00+00:00,9876.58,11164.80
2024-07-29T10:31:00+00:00,9876.58,11179.92
2024-07-29T11:15:00+00:00,9876.58,11177.76
2024-07-29T11:46:00+00:00,9876.58,11184.00
2024-07-29T12:17:00+00:00,9876.58,11186.40
2024-07-29T12:47:00+00:00,9876.58,11207.04
2024-07-29T13:17:00+00:00,9876.58,11176.08
2024-07-29T13:47:00+00:00,9876.58,11213.04
2024-07-29T14:17:00+00:00,9876.58,11178.24
2024-07-29T14:47:00+00:00,9876.58,11191.68
2024-07-29T15:17:00+00:00,9876.58,11110.32
2024-07-29T15:47:00+00:00,9876.58,11116.08
2024-07-29T16:17:00+00:00,9876.58,11201.04
2024-07-29T16:47:00+00:00,9876.58,11201.28
2024-07-29T17:17:00+00:00,9876.58,11193.36
2024-07-29T17:47:00+00:00,9876.58,11170.56
2024-07-29T18:17:00+00:00,9876.58,11143.92
2024-07-29T18:47:00+00:00,9876.58,11122.80
2024-07-29T19:17:00+00:00,9876.58,11139.12
2024-07-29T19:47:00+00:00,9876.58,11161.68
2024-07-29T20:17:00+00:00,9876.58,11127.60
2024-07-29T20:48:00+00:00,9876.58,11136.72
2024-07-29T21:24:00+00:00,9876.58,11134.80
2024-07-29T22:28:00+00:00,9876.58,11142.48
2024-07-29T23:15:00+00:00,9876.58,11109.60
2024-07-29T23:51:00+00:00,9876.58,11093.28
2024-07-30T08:21:00+00:00,9876.58,11136.00
2024-07-30T09:03:00+00:00,9876.58,11160.00
2024-07-30T09:49:00+00:00,9876.58,11142.00
2024-07-30T10:47:00+00:00,9876.58,11160.48
2024-07-30T11:29:00+00:00,9876.58,11162.88
2024-07-30T12:04:00+00:00,9876.58,11172.00
2024-07-30T12:35:00+00:00,9876.58,11162.88
2024-07-30T13:05:00+00:00,9876.58,11167.92
2024-07-30T13:35:00+00:00,9876.58,11184.24
2024-07-30T14:05:00+00:00,9876.58,11135.64
2024-07-30T14:35:00+00:00,9876.58,11087.64
2024-07-30T15:05:00+00:00,9876.58,11009.76
2024-07-30T15:35:00+00:00,9876.58,11014.32
2024-07-30T16:05:00+00:00,9876.58,10984.56
2024-07-30T16:35:00+00:00,9876.58,10962.00
2024-07-30T17:05:00+00:00,9876.58,10914.48
2024-07-30T17:35:00+00:00,9876.58,10958.40
2024-07-30T18:05:00+00:00,9876.58,10979.76
2024-07-30T18:35:00+00:00,9876.58,10993.20
2024-07-30T19:05:00+00:00,9876.58,10982.64
2024-07-30T19:35:00+00:00,9876.58,10968.72
2024-07-30T20:05:00+00:00,9876.58,10875.12
2024-07-30T20:35:00+00:00,9876.58,10925.52
2024-07-30T21:05:00+00:00,9876.58,10932.48
2024-07-30T21:37:00+00:00,9876.58,10927.68
2024-07-30T22:09:00+00:00,9876.58,11007.36
2024-07-30T22:39:00+00:00,9876.58,10999.20
2024-07-30T23:12:00+00:00,9876.58,11007.60
2024-07-30T23:42:00+00:00,9876.58,11029.92
2024-07-31T08:12:00+00:00,9876.58,11126.88
2024-07-31T08:45:00+00:00,9876.58,11149.68
2024-07-31T09:25:00+00:00,9876.58,11135.76
2024-07-31T10:06:00+00:00,9876.58,11141.04
2024-07-31T10:40:00+00:00,9876.58,11141.52
2024-07-31T11:14:00+00:00,9876.58,11145.84
2024-07-31T11:44:00+00:00,9876.58,11151.12
2024-07-31T12:14:00+00:00,9876.58,11160.00
2024-07-31T12:44:00+00:00,9876.58,11204.88
2024-07-31T13:14:00+00:00,9876.58,11224.08
2024-07-31T13:40:00+00:00,9831.30,12356.60
2024-07-31T13:44:00+00:00,9831.30,11203.92
2024-07-31T14:14:00+00:00,9831.30,11260.56
2024-07-31T14:44:00+00:00,9831.30,11273.76
2024-07-31T15:14:00+00:00,9831.30,11291.16
2024-07-31T15:44:00+00:00,9831.30,11293.92
2024-07-31T16:14:00+00:00,9831.30,11294.00
2024-07-31T16:44:00+00:00,9831.30,11271.46
2024-07-31T17:14:00+00:00,9831.30,11287.92
2024-07-31T17:44:00+00:00,9831.30,11241.84
2024-07-31T18:14:00+00:00,9831.30,11275.68
2024-07-31T18:44:00+00:00,9831.30,11326.47
2024-07-31T19:14:00+00:00,9831.30,11324.64
2024-07-31T19:44:00+00:00,9831.30,11330.16
2024-07-31T20:14:00+00:00,9831.30,11327.52
2024-07-31T20:44:00+00:00,9831.30,11355.60
2024-07-31T21:14:00+00:00,9831.30,11360.16
2024-07-31T21:52:00+00:00,9831.30,11360.88
2024-07-31T22:24:00+00:00,9831.30,11383.92
2024-07-31T22:58:00+00:00,9831.30,11382.24
2024-07-31T23:32:00+00:00,9831.30,11410.08
